Category,Product Name,Location,Price,Overall Rating,Number Sold,Customer Rating,Customer Review,clean_review,Sentiment,sentiment_label,Emotion,emotion_label
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,Jakarta Barat,580000,5.0,9852,5,selalu terbaik. barang dan pelayannya memuaskan as always.,baik barang layan muas as always,Positive,1,Happy,0
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,Jakarta Barat,580000,5.0,9852,5,respon penjual cepat dan ramah,respons jual cepat ramah,Positive,1,Happy,0
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,Jakarta Barat,580000,5.0,9852,5,"Suka banget sm Flimty krn membantu memperlancar BAB, Rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, thank you kak. Semoga sukses usahanya :)",suka banget flimty bantu lancar bab mudah bawa kirim cepat jual ramah thank you kak moga sukses usaha,Positive,1,Love,3
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,Jakarta Barat,580000,5.0,9852,5,"makasih seller.ramah, recomended seller. . tx u shakernya ya. bisa buat langganan nih.",terima kasih jual ramah recomended jual tx shakernya langgan nih,Positive,1,Happy,0
Health,Stella Parfum'ist Smart Matic Caffe Latte,Jakarta Selatan,111011,4.9,3691,5,"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller",sesuai pesan cepat proses kirim lgsg pasang terima kasih jual,Positive,1,Happy,0
Health,Stella Parfum'ist Smart Matic Caffe Latte,Jakarta Selatan,111011,4.9,3691,5,"Barang sesuai dengan deskripsi, dan berfungsi dengan baik, paketnya dikirim dengan rapi. Terima kasih",barang sesuai deskripsi fungsi paket kirim rapi terima kasih,Positive,1,Happy,0
Health,Stella Parfum'ist Smart Matic Caffe Latte,Jakarta Selatan,111011,4.9,3691,5,Mantap pengiriman instan. Seller fast respon,mantap kirim instan jual cepat respons,Positive,1,Happy,0
Health,Stella Parfum'ist Smart Matic Caffe Latte,Jakarta Selatan,111011,4.9,3691,5,"Berfungsi dengan baik, packing aman",fungsi kemas aman,Positive,1,Happy,0
Health,Stella Parfum'ist Smart Matic Caffe Latte,Jakarta Selatan,111011,4.9,3691,5,bagus so far berfungsi dengan baik,bagus so far fungsi,Positive,1,Happy,0
Health,Stella Parfum'ist Smart Matic Caffe Latte,Jakarta Selatan,111011,4.9,3691,5,"barang sudah sampai dengan cepat, sesuai dengan deskripsi produk berfungsi dengan baik, packingnya rapih dan dibungkus dengan tebal recommended banget",barang cepat sesuai deskripsi produk fungsi packingnya rapih bungkus tebal recommended banget,Positive,1,Love,3
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,Jakarta Selatan,52700,4.9,4635,5,Packing bagus. Barang pesan sampai dgn cepat. Terima kasih banyak.,kemas bagus barang pesan cepat terima kasih,Positive,1,Happy,0
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,Jakarta Selatan,52700,4.9,4635,5,"Wanginya enak, respon seller n pengiriman cepat",wangi respons jual kirim cepat,Positive,1,Happy,0
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,Jakarta Selatan,52700,4.9,4635,5,wanginya enak bangeettttt!,wangi bangeett,Positive,1,Love,3
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,Jakarta Selatan,52700,4.9,4635,5,Puasss banget packing aman. barang diterima dengan selamat. thank you,puass banget kemas aman barang terima selamat thank you,Positive,1,Happy,0
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,Jakarta Selatan,52700,4.9,4635,5,puas barang cepat sampai dan sesuai yg di harapkan,puas barang cepat sesuai harap,Positive,1,Happy,0
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,Jakarta Selatan,52700,4.9,4635,5,packing rapih aman makasih,kemas rapih aman terima kasih,Positive,1,Happy,0
Health,Zambuk Obat Luar 8 gr,Jakarta Timur,16000,4.9,6678,5,mkkasih admin daper harga murah paketan sama cdr n redoxon,mkkasih admin daper harga murah paket cdr redoxon,Positive,1,Happy,0
Health,Zambuk Obat Luar 8 gr,Jakarta Timur,16000,4.9,6678,5,Pengiriman okay. Packing aman. Barang sesuai deskripsi.,kirim okay kemas aman barang sesuai deskripsi,Positive,1,Happy,0
Health,Zambuk Obat Luar 8 gr,Jakarta Timur,16000,4.9,6678,5,Mantap sesuai pesanan trimakasih,mantap sesuai pesan trimakasih,Positive,1,Happy,0
Health,Zambuk Obat Luar 8 gr,Jakarta Timur,16000,4.9,6678,5,"pengiriman cepat bangeett, packing aman, walo dapet flash sale tapi expired masih lama ????",kirim cepat bangeett kemas aman walo dapet flash sale expired,Positive,1,Love,3
Health,Zambuk Obat Luar 8 gr,Jakarta Timur,16000,4.9,6678,5,"pesenan sesuai, packing paket aman seller baik, pengiriman cepat, recommended tksh seller",sen sesuai kemas paket aman jual kirim cepat recommended tksh jual,Positive,1,Love,3
Health,Zambuk Obat Luar 8 gr,Jakarta Timur,16000,4.9,6678,5,Pesanan sudah diterima dengan baik. Terima kasih.,pesan terima terima kasih,Positive,1,Happy,0
Health,Tim Ayam Obat Herbal Komplit 12 macam,Jakarta Utara,30000,4.9,7474,5,"Herbal lengkap dengan harga oke, sudah langganan. Ini foto kalo sudah saya masak jadi tim ayam obat",herbal lengkap harga langgan foto masak tim ayam obat,Positive,1,Happy,0
Health,Tim Ayam Obat Herbal Komplit 12 macam,Jakarta Utara,30000,4.9,7474,5,puas bangat obat nya fres n cepet sampe paking ok tq,puas bangat obat fres cepet sampe paking terima kasih,Positive,1,Happy,0
Health,Tim Ayam Obat Herbal Komplit 12 macam,Jakarta Utara,30000,4.9,7474,5,"mantapp rasanyaa, bakal repeat order",mantapp rasanyaa repeat order,Positive,1,Love,3
Health,Tim Ayam Obat Herbal Komplit 12 macam,Jakarta Utara,30000,4.9,7474,5,Bagussss.. Selalu repat order.,baguss repat order,Positive,1,Love,3
Health,Tim Ayam Obat Herbal Komplit 12 macam,Jakarta Utara,30000,4.9,7474,5,"kesekian kalinya order disini, gingseng nya ckup membantu untuk menaikkan imun tubuh dalam kondisi saat ini, selain bisa digunakan untuk soup ayam ,bisa juga direbus dan diminum air rebusannya, thank you?????????????",sekian kali order gingseng ckup bantu naik imun tubuh kondisi soup ayam rebus minum air rebus thank you,Positive,1,Love,3
Health,Tim Ayam Obat Herbal Komplit 12 macam,Jakarta Utara,30000,4.9,7474,5,Selalu terdepan. Response sangat cepat. Barang dikirim sangat cepat. Sukses selalu.,depan response cepat barang kirim cepat sukses,Positive,1,Happy,0
Health,Masker Evo PlusMed 4d Medis - Putih,Kota Bandung,135000,5.0,66000,5,"Yeay dapet harga diskon, beli 2 box, sampai tepat waktu. Terima kasih",yeay dapet harga diskon beli box terima kasih,Positive,1,Happy,0
Health,Masker Evo PlusMed 4d Medis - Putih,Kota Bandung,135000,5.0,66000,5,Respon seller tepat waktu barang sesuai pesanan,respons jual barang sesuai pesan,Positive,1,Happy,0
Health,Masker Evo PlusMed 4d Medis - Putih,Kota Bandung,135000,5.0,66000,5,"Pengiriman cepat, barang sesuai pesanan, dan terbungkus dengan rapi ???????? Recomended",kirim cepat barang sesuai pesan bungkus rapi recomended,Positive,1,Love,3
Health,Masker Evo PlusMed 4d Medis - Putih,Kota Bandung,135000,5.0,66000,5,"produk original, packing aman jadi kardus engga penyok, mantabs lah",produk original kemas aman kardus engga penyok mantabs,Positive,1,Happy,0
Health,Masker Evo PlusMed 4d Medis - Putih,Kota Bandung,135000,5.0,66000,5,pengiriman aman dan lmyn cepat.. barang diterima jg bagus,kirim aman lmyn cepat barang terima bagus,Positive,1,Happy,0
Health,Masker Evo PlusMed 4d Medis - Putih,Kota Bandung,135000,5.0,66000,5,masker terfavorit ga bikin uap dikacamata dan sangat nyaman dipakai. harga oke banget sekarang. Mantap,masker favorit bikin uap kacamata nyaman pakai harga banget mantap,Positive,1,Love,3
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,5,barang diterima dgn kondisi baik. produknya bagus. cocok. dan sudah bbrp kali beli.,barang terima kondisi produk bagus sesuai bbrp beli,Positive,1,Happy,0
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,5,barang selalu ok sdh repeat order bbrp kali selalu ok,barang repeat order bbrp,Positive,1,Happy,0
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,5,"packing rapi, barang sesuai pesanan",kemas rapi barang sesuai pesan,Positive,1,Happy,0
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,5,Mantap barangnya next order lagi Barangnya original ??,mantap barang next order barang original,Positive,1,Happy,0
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,5,"Pengiriman kilat, cepet banget nyampenya beli malem dan saat itu juga langsung dikirim. Harga juga jauh lbh murah. Terima kasih!",kirim kilat cepet banget nyampenya beli malem kirim harga lbh murah terima kasih,Positive,1,Love,3
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,4,"pengiriman cepat,respon penjual cepat.",kirim cepat respons jual cepat,Positive,1,Happy,0
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,5,Bahan bagus dengan harga terjangkau,bahan bagus harga jangkau,Positive,1,Happy,0
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,5,"Mantab.. fast response, terima kasih ????",mantab cepat response terima kasih,Positive,1,Happy,0
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,5,"Bagus dan murah harganya. Oke buat sekali pakai, worthed",bagus murah harga pakai worthed,Positive,1,Happy,0
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,5,"Barang ok, sampai lengkap sesuai pesanan, pengemasan sangat rapi dan aman, pengiriman cepat, terima kasih.",barang lengkap sesuai pesan emas rapi aman kirim cepat terima kasih,Positive,1,Happy,0
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4,"respon cepat,packing ok rapi.orderan sesuai??",respons cepat kemas rapi order sesuai,Positive,1,Happy,0
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4,"sesuai gambar Dan order, packing nya bagus, mantap gan",sesuai gambar order kemas bagus mantap gan,Positive,1,Happy,0
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,5,"wanginya segeerr, nyaman buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa",wangi segeerr nyaman baby bapil packaging rapih jual ramaah thank you sukses yaa,Positive,1,Love,3
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,5,bagus banget,bagus banget,Positive,1,Love,3
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,5,mantap wangi nya segerrr,mantap wangi segerr,Positive,1,Love,3
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,5,"Seller ramah dan informatif, proses dan delivery cepat, packing rapih dan secure. Thanks for the sample bonus.",jual ramah informatif proses delivery cepat kemas rapih secure terima kasih for the sample bonus,Positive,1,Happy,0
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,5,"Komunikasi dan Response seller cepet banget, packing rapi dan aman!! Recommended deh..????????",komunikasi response jual cepet banget kemas rapi aman recommended,Positive,1,Love,3
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,5,"seller responsif dlm mengupdate status pesanan, packing produk rapi & essential oilnya benar2 pure dari aromanya",jual responsif dlm mengupdate status pesan kemas produk rapi essential oilnya pure aroma,Positive,1,Happy,0
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,masker cocok untuk aktivitas sehari-hari ????,masker sesuai aktivitas hari,Positive,1,Happy,0
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,"Maskernya rapet, packaging rapi lengkap dengan kotak masih berprelastik",masker rapet packaging rapi lengkap kotak berprelastik,Positive,1,Happy,0
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,"barang bagus, packing rapi, pengiriman cepat",barang bagus kemas rapi kirim cepat,Positive,1,Happy,0
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,bagus suka udah 2 x pesen di sini ketagihan bahan Alus .,bagus suka sen tagih bahan alus,Positive,1,Happy,0
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,"Nyaman dipakai, kemasan bagus, pengiriman super !",nyaman pakai kemas bagus kirim super,Positive,1,Love,3
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,Proses nya sngt cepat..??????terima kasih respon nya,proses sngt cepat terima kasih respons,Positive,1,Happy,0
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,5,"nicee, ada segel plastik jg, jadi aman dan asli..",nicee segel plastik aman original,Positive,1,Happy,0
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,5,cepet banget proses kirimnya. pelayanan terbaik,cepet banget proses kirim layan baik,Positive,1,Happy,0
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,5,Mantap sesuai.,mantap sesuai,Positive,1,Happy,0
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,5,Slalu beli di official shop.. ga pernah kecewa.. makasi seller,slalu beli official shop kecewa terima kasih jual,Positive,1,Happy,0
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,5,Barang sudah diterima dengan baik dan response seller cepat. Thanks ya gan. ????,barang terima response jual cepat terima kasih gan,Positive,1,Happy,0
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,5,"Recomended pelayanan memuaskan, respon & pengiriman cepat",recomended layan muas respons kirim cepat,Positive,1,Love,3
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,5,Bagus packing dan barangnya,bagus kemas barang,Positive,1,Happy,0
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,5,"Packingnya rapi, bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi! Makasih seller!",packingnya rapi bagus barang kirim cepat sellernya responsive banget sen terima kasih jual,Positive,1,Love,3
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,5,"Produk sesuai deskripsi.Packing rapi dan aman dengan dus dan bubble wrap. Pengiriman cepat. Pagi pesan, sore sampai.",produk sesuai deskripsi kemas rapi aman dus bubble wrap kirim cepat pagi pesan sore,Positive,1,Happy,0
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,5,Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,cepat kemas amanah banget kualitas susu jamin manfaat terima kasih,Positive,1,Happy,0
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,5,pengirimannya cepat. packingannya bgs,kirim cepat packingannya bgs,Positive,1,Happy,0
Household,Bantal Tidur | The Luxe Pillow Dacron - random,Kota Tangerang,115000,4.8,31338,5,Barang nya sesuai yang di foto dan ternyata kualitasnya jauh lebih baik di banding yang saya pikirkan,barang sesuai foto kualitas banding pikir,Positive,1,Happy,0
Household,Bantal Tidur | The Luxe Pillow Dacron - random,Kota Tangerang,115000,4.8,31338,5,"bahan nyan lembut dan empuk enak dan tidur jadi lebih enak gak pegel pegel lagi pas bangun tidur bye bye salah bantal,Material bagus dan halus. Ukuran sesuai. Bagus Banget!. Harga terjangkau.",bahan nyan lembut empuk tidur gel gel pas bangun tidur bye bye salah bantal material bagus halus ukur sesuai bagus banget harga jangkau,Positive,1,Love,3
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,Jakarta Timur,39900,4.9,3022,5,"Kualitas Product Bagus. Material bagus. Recomended. terimakasih untuk Tokopedia dan miniso karena saya dapat tong sampah plastik nya gratis semoga berkah untuk saya dan untuk Tokopedia dan miniso . tong sampah nya sampai dalam keadaan utuh dan masih bagus serta nyaman digunakan dan mungil juga dan bahan nya lembut soft doft yaa, jadi kalau dimainkan anak tidak akan melukai apabila tidak rusak seperti pecah dan semoga awet menemaniku sampai hari yang akan datang .",kualitas product bagus material bagus recomended terimakasih tokopedia miniso tong sampah plastik gratis moga berkah tokopedia miniso tong sampah utuh bagus nyaman mungil bahan lembut soft doft yaa main anak luka rusak pecah moga awet teman,Positive,1,Happy,0
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,Jakarta Timur,39900,4.9,3022,5,"Rumah Rapi dan Nyaman. Rekomen ????. Material Produk Bagus. Produk Sesuai. Murah, respon seller & kiriman cepat, packingnya sangat aman, banyak cashback & cashbacknya bisa buat belanja yang lain lagi, gratis ongkir pastinya, bahannya lumayan bagus, oke oke oke lah pokoknya, demikian ulasan saya tidak terlalu panjang dan lebar, mungkin cukup sampai sini aja kali ya , terimakasih sudah menyimak review, sekian dan saya ucapkan terimakasih banyak. Ingat tetap patuhi protokol kesehatan, gunakan masker dan jaga jarak",rumah rapi nyaman rekomendasi material produk bagus produk sesuai murah respons jual kirim cepat packingnya aman cashback cashbacknya belanja gratis ongkos kirim pasti bahan lumayan bagus pokok ulas lebar terimakasih simak review sekian ucap terimakasih patuh protokol sehat masker jaga jarak,Positive,1,Love,3
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,Jakarta Timur,39900,4.9,3022,5,paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,paas banget ukur gantiin sampah barang bagus warna cantik miniso ngecewain sihkualitas product bagus material bagus harga jangkau recomended,Positive,1,Love,3
Household,Dettol Disinfektan Spray Morning Dew 225ml - 3 Pcs,Kota Tangerang Selatan,171375,5.0,10402,5,"mantap dettol. packaging super aman, pakai air bag. prosesnya cepat. wanginya enak",mantap dettol packaging super aman pakai air bag proses cepat wangi,Positive,1,Happy,0
Household,Dettol Disinfektan Spray Morning Dew 225ml - 3 Pcs,Kota Tangerang Selatan,171375,5.0,10402,5,"Produk Sesuai. Harga terjangkau!. Kualitas sangat bagus!. Adminnya ramah dan responsif banget, sempat ada kendala di pengiriman tapi tetap mau repot2 usahain pengiriman lain biar barangnya tetap sampai di rumah pembeli??? Packingnya juga aman bangett. Makasih banyakk!",produk sesuai harga jangkau kualitas bagus adminnya ramah responsif banget kendala kirim repot usahain kirim biar barang rumah beli packingnya aman bangett terima kasih banyakk,Positive,1,Love,3
Household,Dettol Disinfektan Spray Morning Dew 225ml - 3 Pcs,Kota Tangerang Selatan,171375,5.0,10402,4,"baunya sedikit sevenarnya segar, tapi lebih kuat dibanding disinfektan lainnya. Jadi lebih awet tapi ga kuat di hidung",bau sevenarnya segar kuat banding disinfektan awet kuat hidung,Positive,1,Happy,0
